,Latitude,Longitude,1989_Primavera
1260,65.5,20.0,1.47
1261,65.5,20.5,1.83
1262,65.5,21.0,2.87
1263,65.5,21.5,2.9
1264,65.5,22.0,-999.99
1265,65.5,22.5,-999.99
1266,65.5,23.0,-999.99
1267,65.5,23.5,-999.99
1268,65.5,24.0,-999.99
1269,65.5,24.5,3.8
1270,65.5,25.0,3.77
1271,65.5,25.5,3.83
1272,65.5,26.0,3.93
1273,65.5,26.5,3.53
1274,65.5,27.0,3.37
1275,65.5,27.5,3.07
1276,65.5,28.0,2.8
1277,65.5,28.5,2.43
1278,65.5,29.0,2.6
1279,65.5,29.5,2.4
1280,65.5,30.0,2.77
1281,65.5,30.5,2.77
1282,65.5,31.0,3.0
1283,65.5,31.5,2.73
1284,65.5,32.0,2.9
1285,65.5,32.5,3.03
1286,65.5,33.0,3.03
1287,65.5,33.5,3.3
1288,65.5,34.0,3.3
1289,65.5,34.5,3.97
1290,65.5,35.0,-999.99
1291,65.5,35.5,3.8
1292,65.5,36.0,-999.99
1293,65.5,36.5,3.8
1294,65.5,37.0,3.67
1295,65.5,37.5,3.5
1296,65.5,38.0,-999.99
1297,65.5,38.5,-999.99
1298,65.5,39.0,-999.99
1299,65.5,39.5,3.2
1300,65.0,-25.0,-999.99
1301,65.0,-24.5,-999.99
1302,65.0,-24.0,-1.17
1303,65.0,-23.5,-0.8
1304,65.0,-23.0,1.47
1305,65.0,-22.5,1.13
1306,65.0,-22.0,0.5
1307,65.0,-21.5,-0.17
1308,65.0,-21.0,-0.93
1309,65.0,-20.5,-1.93
1310,65.0,-20.0,-1.5
1311,65.0,-19.5,-0.7
1312,65.0,-19.0,-1.63
1313,65.0,-18.5,-0.7
1314,65.0,-18.0,-2.57
1315,65.0,-17.5,-3.7
1316,65.0,-17.0,-3.9
1317,65.0,-16.5,-2.47
1318,65.0,-16.0,-2.13
1319,65.0,-15.5,-1.23
1320,65.0,-15.0,-1.07
1321,65.0,-14.5,0.2
1322,65.0,-14.0,1.43
1323,65.0,-13.5,-999.99
1324,65.0,-13.0,-999.99
1325,65.0,-12.5,-999.99
1326,65.0,-12.0,-999.99
1327,65.0,-11.5,-999.99
1328,65.0,-11.0,-999.99
1329,65.0,-10.5,-999.99
1330,65.0,-10.0,-999.99
1331,65.0,-9.5,-999.99
1332,65.0,-9.0,-999.99
1333,65.0,-8.5,-999.99
1334,65.0,-8.0,-999.99
1335,65.0,-7.5,-999.99
1336,65.0,-7.0,-999.99
1337,65.0,-6.5,-999.99
1338,65.0,-6.0,-999.99
1339,65.0,-5.5,-999.99
1340,65.0,-5.0,-999.99
1341,65.0,-4.5,-999.99
1342,65.0,-4.0,-999.99
1343,65.0,-3.5,-999.99
1344,65.0,-3.0,-999.99
1345,65.0,-2.5,-999.99
1346,65.0,-2.0,-999.99
1347,65.0,-1.5,-999.99
1348,65.0,-1.0,-999.99
1349,65.0,-0.5,-999.99
1350,65.0,0.0,-999.99
1351,65.0,0.5,-999.99
1352,65.0,1.0,-999.99
1353,65.0,1.5,-999.99
1354,65.0,2.0,-999.99
1355,65.0,2.5,-999.99
1356,65.0,3.0,-999.99
1357,65.0,3.5,-999.99
1358,65.0,4.0,-999.99
1359,65.0,4.5,-999.99
1360,65.0,5.0,-999.99
1361,65.0,5.5,-999.99
1362,65.0,6.0,-999.99
1363,65.0,6.5,-999.99
1364,65.0,7.0,-999.99
1365,65.0,7.5,-999.99
1366,65.0,8.0,-999.99
1367,65.0,8.5,-999.99
1368,65.0,9.0,-999.99
1369,65.0,9.5,-999.99
1370,65.0,10.0,-999.99
1371,65.0,10.5,4.77
1372,65.0,11.0,4.17
1373,65.0,11.5,3.47
1374,65.0,12.0,1.77
1375,65.0,12.5,0.73
1376,65.0,13.0,1.03
1377,65.0,13.5,0.43
1378,65.0,14.0,0.1
1379,65.0,14.5,-0.43
1380,65.0,15.0,0.17
1381,65.0,15.5,0.87
1382,65.0,16.0,0.4
1383,65.0,16.5,0.7
1384,65.0,17.0,0.53
1385,65.0,17.5,0.67
1386,65.0,18.0,1.37
1387,65.0,18.5,1.9
1388,65.0,19.0,2.23
1389,65.0,19.5,2.17
1390,65.0,20.0,3.03
1391,65.0,20.5,2.77
1392,65.0,21.0,3.07
1393,65.0,21.5,-999.99
1394,65.0,22.0,-999.99
1395,65.0,22.5,-999.99
1396,65.0,23.0,-999.99
1397,65.0,23.5,-999.99
1398,65.0,24.0,3.83
1399,65.0,24.5,3.9
1400,65.0,25.0,4.07
1401,65.0,25.5,4.1
1402,65.0,26.0,4.17
1403,65.0,26.5,4.43
1404,65.0,27.0,4.4
1405,65.0,27.5,4.17
1406,65.0,28.0,4.03
1407,65.0,28.5,3.97
1408,65.0,29.0,3.93
1409,65.0,29.5,3.9
1410,65.0,30.0,3.07
1411,65.0,30.5,3.33
1412,65.0,31.0,3.43
1413,65.0,31.5,3.07
1414,65.0,32.0,2.97
1415,65.0,32.5,3.03
1416,65.0,33.0,2.93
1417,65.0,33.5,2.87
1418,65.0,34.0,2.8
1419,65.0,34.5,3.1
1420,65.0,35.0,-999.99
1421,65.0,35.5,4.03
1422,65.0,36.0,-999.99
1423,65.0,36.5,3.93
1424,65.0,37.0,3.7
1425,65.0,37.5,3.93
1426,65.0,38.0,4.2
1427,65.0,38.5,4.23
1428,65.0,39.0,3.63
1429,65.0,39.5,3.9
1430,64.5,-25.0,-999.99
1431,64.5,-24.5,-999.99
1432,64.5,-24.0,-999.99
1433,64.5,-23.5,-999.99
1434,64.5,-23.0,1.4
1435,64.5,-22.5,1.67
1436,64.5,-22.0,1.33
1437,64.5,-21.5,0.2
1438,64.5,-21.0,0.03
1439,64.5,-20.5,0.6
1440,64.5,-20.0,0.13
1441,64.5,-19.5,0.1
1442,64.5,-19.0,0.1
1443,64.5,-18.5,0.0
1444,64.5,-18.0,-2.17
1445,64.5,-17.5,-2.8
1446,64.5,-17.0,-4.27
1447,64.5,-16.5,-2.2
1448,64.5,-16.0,0.8
1449,64.5,-15.5,1.57
1450,64.5,-15.0,1.67
1451,64.5,-14.5,-999.99
1452,64.5,-14.0,-999.99
1453,64.5,-13.5,-999.99
1454,64.5,-13.0,-999.99
1455,64.5,-12.5,-999.99
1456,64.5,-12.0,-999.99
1457,64.5,-11.5,-999.99
1458,64.5,-11.0,-999.99
1459,64.5,-10.5,-999.99
1460,64.5,-10.0,-999.99
1461,64.5,-9.5,-999.99
1462,64.5,-9.0,-999.99
1463,64.5,-8.5,-999.99
1464,64.5,-8.0,-999.99
1465,64.5,-7.5,-999.99
1466,64.5,-7.0,-999.99
1467,64.5,-6.5,-999.99
1468,64.5,-6.0,-999.99
1469,64.5,-5.5,-999.99
1470,64.5,-5.0,-999.99
1471,64.5,-4.5,-999.99
1472,64.5,-4.0,-999.99
1473,64.5,-3.5,-999.99
1474,64.5,-3.0,-999.99
1475,64.5,-2.5,-999.99
1476,64.5,-2.0,-999.99
1477,64.5,-1.5,-999.99
1478,64.5,-1.0,-999.99
1479,64.5,-0.5,-999.99
1480,64.5,0.0,-999.99
1481,64.5,0.5,-999.99
1482,64.5,1.0,-999.99
1483,64.5,1.5,-999.99
1484,64.5,2.0,-999.99
1485,64.5,2.5,-999.99
1486,64.5,3.0,-999.99
1487,64.5,3.5,-999.99
1488,64.5,4.0,-999.99
1489,64.5,4.5,-999.99
1490,64.5,5.0,-999.99
1491,64.5,5.5,-999.99
1492,64.5,6.0,-999.99
1493,64.5,6.5,-999.99
1494,64.5,7.0,-999.99
1495,64.5,7.5,-999.99
1496,64.5,8.0,-999.99
1497,64.5,8.5,-999.99
1498,64.5,9.0,-999.99
1499,64.5,9.5,-999.99
1500,64.5,10.0,4.63
1501,64.5,10.5,3.5
1502,64.5,11.0,3.53
1503,64.5,11.5,3.53
1504,64.5,12.0,1.53
1505,64.5,12.5,0.93
1506,64.5,13.0,0.93
1507,64.5,13.5,0.23
1508,64.5,14.0,0.6
1509,64.5,14.5,0.63
1510,64.5,15.0,1.8
1511,64.5,15.5,2.07
1512,64.5,16.0,1.77
1513,64.5,16.5,1.4
1514,64.5,17.0,1.33
1515,64.5,17.5,0.97
1516,64.5,18.0,1.7
1517,64.5,18.5,1.87
1518,64.5,19.0,2.3
1519,64.5,19.5,2.3
1520,64.5,20.0,3.1
1521,64.5,20.5,2.93
1522,64.5,21.0,3.3
1523,64.5,21.5,-999.99
1524,64.5,22.0,-999.99
1525,64.5,22.5,-999.99
1526,64.5,23.0,4.03
1527,64.5,23.5,4.1
1528,64.5,24.0,4.17
1529,64.5,24.5,4.33
1530,64.5,25.0,4.57
1531,64.5,25.5,4.63
1532,64.5,26.0,4.73
1533,64.5,26.5,4.87
1534,64.5,27.0,4.83
1535,64.5,27.5,4.47
1536,64.5,28.0,4.33
1537,64.5,28.5,4.27
1538,64.5,29.0,4.23
1539,64.5,29.5,4.13
1540,64.5,30.0,3.67
1541,64.5,30.5,3.93
1542,64.5,31.0,3.8
1543,64.5,31.5,3.33
1544,64.5,32.0,3.33
1545,64.5,32.5,3.33
1546,64.5,33.0,3.27
1547,64.5,33.5,3.23
1548,64.5,34.0,3.17
1549,64.5,34.5,3.23
1550,64.5,35.0,3.67
1551,64.5,35.5,3.67
1552,64.5,36.0,4.27
1553,64.5,36.5,-999.99
1554,64.5,37.0,4.17
1555,64.5,37.5,4.23
1556,64.5,38.0,4.37
1557,64.5,38.5,4.1
1558,64.5,39.0,3.97
1559,64.5,39.5,4.27
1560,64.0,-25.0,-999.99
1561,64.0,-24.5,-999.99
1562,64.0,-24.0,-999.99
1563,64.0,-23.5,-999.99
1564,64.0,-23.0,1.6
1565,64.0,-22.5,1.53
1566,64.0,-22.0,1.03
1567,64.0,-21.5,1.43
1568,64.0,-21.0,2.57
1569,64.0,-20.5,2.53
1570,64.0,-20.0,0.73
1571,64.0,-19.5,-0.63
1572,64.0,-19.0,1.03
1573,64.0,-18.5,2.33
1574,64.0,-18.0,2.87
1575,64.0,-17.5,3.2
1576,64.0,-17.0,-0.07
1577,64.0,-16.5,-999.99
1578,64.0,-16.0,-999.99
1579,64.0,-15.5,-999.99
1580,64.0,-15.0,-999.99
1581,64.0,-14.5,-999.99
1582,64.0,-14.0,-999.99
1583,64.0,-13.5,-999.99
1584,64.0,-13.0,-999.99
1585,64.0,-12.5,-999.99
1586,64.0,-12.0,-999.99
1587,64.0,-11.5,-999.99
1588,64.0,-11.0,-999.99
1589,64.0,-10.5,-999.99
1590,64.0,-10.0,-999.99
1591,64.0,-9.5,-999.99
1592,64.0,-9.0,-999.99
1593,64.0,-8.5,-999.99
1594,64.0,-8.0,-999.99
1595,64.0,-7.5,-999.99
1596,64.0,-7.0,-999.99
1597,64.0,-6.5,-999.99
1598,64.0,-6.0,-999.99
1599,64.0,-5.5,-999.99
1600,64.0,-5.0,-999.99
1601,64.0,-4.5,-999.99
1602,64.0,-4.0,-999.99
1603,64.0,-3.5,-999.99
1604,64.0,-3.0,-999.99
1605,64.0,-2.5,-999.99
1606,64.0,-2.0,-999.99
1607,64.0,-1.5,-999.99
1608,64.0,-1.0,-999.99
1609,64.0,-0.5,-999.99
1610,64.0,0.0,-999.99
1611,64.0,0.5,-999.99
1612,64.0,1.0,-999.99
1613,64.0,1.5,-999.99
1614,64.0,2.0,-999.99
1615,64.0,2.5,-999.99
1616,64.0,3.0,-999.99
1617,64.0,3.5,-999.99
1618,64.0,4.0,-999.99
1619,64.0,4.5,-999.99
1620,64.0,5.0,-999.99
1621,64.0,5.5,-999.99
1622,64.0,6.0,-999.99
1623,64.0,6.5,-999.99
1624,64.0,7.0,-999.99
1625,64.0,7.5,-999.99
1626,64.0,8.0,5.37
1627,64.0,8.5,5.33
1628,64.0,9.0,5.23
1629,64.0,9.5,5.13
1630,64.0,10.0,4.13
1631,64.0,10.5,4.27
1632,64.0,11.0,4.17
1633,64.0,11.5,2.5
1634,64.0,12.0,0.27
1635,64.0,12.5,0.2
1636,64.0,13.0,0.4
1637,64.0,13.5,1.17
1638,64.0,14.0,1.83
1639,64.0,14.5,2.37
1640,64.0,15.0,2.57
1641,64.0,15.5,2.47
1642,64.0,16.0,2.03
1643,64.0,16.5,1.93
1644,64.0,17.0,2.63
1645,64.0,17.5,2.33
1646,64.0,18.0,2.47
1647,64.0,18.5,2.53
1648,64.0,19.0,2.83
1649,64.0,19.5,3.07
1650,64.0,20.0,3.33
1651,64.0,20.5,4.0
1652,64.0,21.0,-999.99
1653,64.0,21.5,-999.99
1654,64.0,22.0,4.37
1655,64.0,22.5,4.43
1656,64.0,23.0,4.6
1657,64.0,23.5,4.6
1658,64.0,24.0,4.73
1659,64.0,24.5,4.83
1660,64.0,25.0,4.87
1661,64.0,25.5,4.9
1662,64.0,26.0,5.07
1663,64.0,26.5,5.17
1664,64.0,27.0,5.37
1665,64.0,27.5,4.87
1666,64.0,28.0,4.7
1667,64.0,28.5,4.53
1668,64.0,29.0,4.33
1669,64.0,29.5,4.3
1670,64.0,30.0,3.5
1671,64.0,30.5,3.2
1672,64.0,31.0,3.67
1673,64.0,31.5,4.1
1674,64.0,32.0,3.4
1675,64.0,32.5,3.63
1676,64.0,33.0,3.77
1677,64.0,33.5,3.83
1678,64.0,34.0,3.87
1679,64.0,34.5,3.87
1680,64.0,35.0,3.83
1681,64.0,35.5,3.87
1682,64.0,36.0,3.7
1683,64.0,36.5,4.2
1684,64.0,37.0,4.73
1685,64.0,37.5,4.87
1686,64.0,38.0,4.8
1687,64.0,38.5,4.73
1688,64.0,39.0,4.67
1689,64.0,39.5,4.53
1690,63.5,-25.0,-999.99
1691,63.5,-24.5,-999.99
1692,63.5,-24.0,-999.99
1693,63.5,-23.5,-999.99
1694,63.5,-23.0,-999.99
1695,63.5,-22.5,-999.99
1696,63.5,-22.0,-999.99
1697,63.5,-21.5,-999.99
1698,63.5,-21.0,-999.99
1699,63.5,-20.5,2.8
1700,63.5,-20.0,-999.99
1701,63.5,-19.5,1.07
1702,63.5,-19.0,2.47
1703,63.5,-18.5,3.47
1704,63.5,-18.0,-999.99
1705,63.5,-17.5,-999.99
1706,63.5,-17.0,-999.99
1707,63.5,-16.5,-999.99
1708,63.5,-16.0,-999.99
1709,63.5,-15.5,-999.99
1710,63.5,-15.0,-999.99
1711,63.5,-14.5,-999.99
1712,63.5,-14.0,-999.99
1713,63.5,-13.5,-999.99
1714,63.5,-13.0,-999.99
1715,63.5,-12.5,-999.99
1716,63.5,-12.0,-999.99
1717,63.5,-11.5,-999.99
1718,63.5,-11.0,-999.99
1719,63.5,-10.5,-999.99
1720,63.5,-10.0,-999.99
1721,63.5,-9.5,-999.99
1722,63.5,-9.0,-999.99
1723,63.5,-8.5,-999.99
1724,63.5,-8.0,-999.99
1725,63.5,-7.5,-999.99
1726,63.5,-7.0,-999.99
1727,63.5,-6.5,-999.99
1728,63.5,-6.0,-999.99
1729,63.5,-5.5,-999.99
1730,63.5,-5.0,-999.99
1731,63.5,-4.5,-999.99
1732,63.5,-4.0,-999.99
1733,63.5,-3.5,-999.99
1734,63.5,-3.0,-999.99
1735,63.5,-2.5,-999.99
1736,63.5,-2.0,-999.99
1737,63.5,-1.5,-999.99
1738,63.5,-1.0,-999.99
1739,63.5,-0.5,-999.99
1740,63.5,0.0,-999.99
1741,63.5,0.5,-999.99
1742,63.5,1.0,-999.99
1743,63.5,1.5,-999.99
1744,63.5,2.0,-999.99
1745,63.5,2.5,-999.99
1746,63.5,3.0,-999.99
1747,63.5,3.5,-999.99
1748,63.5,4.0,-999.99
1749,63.5,4.5,-999.99
1750,63.5,5.0,-999.99
1751,63.5,5.5,-999.99
1752,63.5,6.0,-999.99
1753,63.5,6.5,-999.99
1754,63.5,7.0,5.57
1755,63.5,7.5,5.47
1756,63.5,8.0,5.2
1757,63.5,8.5,4.6
1758,63.5,9.0,4.93
1759,63.5,9.5,4.83
1760,63.5,10.0,3.93
1761,63.5,10.5,3.7
1762,63.5,11.0,2.8
1763,63.5,11.5,2.33
1764,63.5,12.0,-0.23
1765,63.5,12.5,-0.33
1766,63.5,13.0,-0.03
1767,63.5,13.5,1.77
1768,63.5,14.0,2.7
1769,63.5,14.5,2.83
1770,63.5,15.0,2.57
1771,63.5,15.5,2.23
1772,63.5,16.0,2.0
1773,63.5,16.5,2.13
1774,63.5,17.0,2.77
1775,63.5,17.5,2.83
1776,63.5,18.0,2.93
1777,63.5,18.5,3.5
1778,63.5,19.0,3.9
1779,63.5,19.5,4.33
1780,63.5,20.0,-999.99
1781,63.5,20.5,-999.99
1782,63.5,21.0,4.63
1783,63.5,21.5,4.5
1784,63.5,22.0,4.9
1785,63.5,22.5,4.87
1786,63.5,23.0,4.97
1787,63.5,23.5,4.93
1788,63.5,24.0,4.87
1789,63.5,24.5,4.9
1790,63.5,25.0,4.93
1791,63.5,25.5,4.93
1792,63.5,26.0,5.03
1793,63.5,26.5,5.13
1794,63.5,27.0,5.2
1795,63.5,27.5,5.17
1796,63.5,28.0,4.93
1797,63.5,28.5,4.8
1798,63.5,29.0,4.53
1799,63.5,29.5,4.67
1800,63.5,30.0,4.03
1801,63.5,30.5,3.67
1802,63.5,31.0,4.0
1803,63.5,31.5,4.2
1804,63.5,32.0,3.73
1805,63.5,32.5,3.63
1806,63.5,33.0,3.9
1807,63.5,33.5,4.1
1808,63.5,34.0,4.2
1809,63.5,34.5,4.13
1810,63.5,35.0,4.13
1811,63.5,35.5,4.2
1812,63.5,36.0,4.17
1813,63.5,36.5,4.2
1814,63.5,37.0,4.5
1815,63.5,37.5,4.7
1816,63.5,38.0,4.7
1817,63.5,38.5,4.8
1818,63.5,39.0,4.77
1819,63.5,39.5,4.73
1820,63.0,-25.0,-999.99
1821,63.0,-24.5,-999.99
1822,63.0,-24.0,-999.99
1823,63.0,-23.5,-999.99
1824,63.0,-23.0,-999.99
1825,63.0,-22.5,-999.99
1826,63.0,-22.0,-999.99
1827,63.0,-21.5,-999.99
1828,63.0,-21.0,-999.99
1829,63.0,-20.5,-999.99
1830,63.0,-20.0,-999.99
1831,63.0,-19.5,-999.99
1832,63.0,-19.0,-999.99
1833,63.0,-18.5,-999.99
1834,63.0,-18.0,-999.99
1835,63.0,-17.5,-999.99
1836,63.0,-17.0,-999.99
1837,63.0,-16.5,-999.99
1838,63.0,-16.0,-999.99
1839,63.0,-15.5,-999.99
1840,63.0,-15.0,-999.99
1841,63.0,-14.5,-999.99
1842,63.0,-14.0,-999.99
1843,63.0,-13.5,-999.99
1844,63.0,-13.0,-999.99
1845,63.0,-12.5,-999.99
1846,63.0,-12.0,-999.99
1847,63.0,-11.5,-999.99
1848,63.0,-11.0,-999.99
1849,63.0,-10.5,-999.99
1850,63.0,-10.0,-999.99
1851,63.0,-9.5,-999.99
1852,63.0,-9.0,-999.99
1853,63.0,-8.5,-999.99
1854,63.0,-8.0,-999.99
1855,63.0,-7.5,-999.99
1856,63.0,-7.0,-999.99
1857,63.0,-6.5,-999.99
1858,63.0,-6.0,-999.99
1859,63.0,-5.5,-999.99
1860,63.0,-5.0,-999.99
1861,63.0,-4.5,-999.99
1862,63.0,-4.0,-999.99
1863,63.0,-3.5,-999.99
1864,63.0,-3.0,-999.99
1865,63.0,-2.5,-999.99
1866,63.0,-2.0,-999.99
1867,63.0,-1.5,-999.99
1868,63.0,-1.0,-999.99
1869,63.0,-0.5,-999.99
1870,63.0,0.0,-999.99
1871,63.0,0.5,-999.99
1872,63.0,1.0,-999.99
1873,63.0,1.5,-999.99
1874,63.0,2.0,-999.99
1875,63.0,2.5,-999.99
1876,63.0,3.0,-999.99
1877,63.0,3.5,-999.99
1878,63.0,4.0,-999.99
1879,63.0,4.5,-999.99
1880,63.0,5.0,-999.99
1881,63.0,5.5,-999.99
1882,63.0,6.0,5.27
1883,63.0,6.5,4.83
1884,63.0,7.0,3.97
1885,63.0,7.5,2.67
1886,63.0,8.0,1.67
1887,63.0,8.5,-0.7
1888,63.0,9.0,-1.47
1889,63.0,9.5,0.03
1890,63.0,10.0,1.1
1891,63.0,10.5,0.7
1892,63.0,11.0,0.47
1893,63.0,11.5,0.43
1894,63.0,12.0,-0.93
1895,63.0,12.5,-1.0
1896,63.0,13.0,-0.07
1897,63.0,13.5,-0.5
1898,63.0,14.0,2.1
1899,63.0,14.5,2.7
1900,63.0,15.0,2.37
1901,63.0,15.5,2.27
1902,63.0,16.0,2.63
1903,63.0,16.5,2.37
1904,63.0,17.0,2.57
1905,63.0,17.5,3.5
1906,63.0,18.0,4.0
1907,63.0,18.5,4.17
1908,63.0,19.0,-999.99
1909,63.0,19.5,-999.99
1910,63.0,20.0,-999.99
1911,63.0,20.5,-999.99
1912,63.0,21.0,4.67
1913,63.0,21.5,4.97
1914,63.0,22.0,5.17
1915,63.0,22.5,5.37
1916,63.0,23.0,5.47
1917,63.0,23.5,5.3
1918,63.0,24.0,5.13
1919,63.0,24.5,5.03
1920,63.0,25.0,4.93
1921,63.0,25.5,4.97
1922,63.0,26.0,4.93
1923,63.0,26.5,5.1
1924,63.0,27.0,5.07
1925,63.0,27.5,5.13
1926,63.0,28.0,5.07
1927,63.0,28.5,4.7
1928,63.0,29.0,4.53
1929,63.0,29.5,4.6
1930,63.0,30.0,4.63
1931,63.0,30.5,4.93
1932,63.0,31.0,4.87
1933,63.0,31.5,4.73
1934,63.0,32.0,4.43
1935,63.0,32.5,4.17
1936,63.0,33.0,4.5
1937,63.0,33.5,4.37
1938,63.0,34.0,4.53
1939,63.0,34.5,4.67
1940,63.0,35.0,4.77
1941,63.0,35.5,4.83
1942,63.0,36.0,4.8
1943,63.0,36.5,4.67
1944,63.0,37.0,4.87
1945,63.0,37.5,4.97
1946,63.0,38.0,5.03
1947,63.0,38.5,4.77
1948,63.0,39.0,4.57
1949,63.0,39.5,4.43
1950,62.5,-25.0,-999.99
1951,62.5,-24.5,-999.99
1952,62.5,-24.0,-999.99
1953,62.5,-23.5,-999.99
1954,62.5,-23.0,-999.99
1955,62.5,-22.5,-999.99
1956,62.5,-22.0,-999.99
1957,62.5,-21.5,-999.99
1958,62.5,-21.0,-999.99
1959,62.5,-20.5,-999.99
1960,62.5,-20.0,-999.99
1961,62.5,-19.5,-999.99
1962,62.5,-19.0,-999.99
1963,62.5,-18.5,-999.99
1964,62.5,-18.0,-999.99
1965,62.5,-17.5,-999.99
1966,62.5,-17.0,-999.99
1967,62.5,-16.5,-999.99
1968,62.5,-16.0,-999.99
1969,62.5,-15.5,-999.99
1970,62.5,-15.0,-999.99
1971,62.5,-14.5,-999.99
1972,62.5,-14.0,-999.99
1973,62.5,-13.5,-999.99
1974,62.5,-13.0,-999.99
1975,62.5,-12.5,-999.99
1976,62.5,-12.0,-999.99
1977,62.5,-11.5,-999.99
1978,62.5,-11.0,-999.99
1979,62.5,-10.5,-999.99
1980,62.5,-10.0,-999.99
1981,62.5,-9.5,-999.99
1982,62.5,-9.0,-999.99
1983,62.5,-8.5,-999.99
1984,62.5,-8.0,-999.99
1985,62.5,-7.5,4.23
1986,62.5,-7.0,4.37
1987,62.5,-6.5,4.73
1988,62.5,-6.0,-999.99
1989,62.5,-5.5,-999.99
1990,62.5,-5.0,-999.99
1991,62.5,-4.5,-999.99
1992,62.5,-4.0,-999.99
1993,62.5,-3.5,-999.99
1994,62.5,-3.0,-999.99
1995,62.5,-2.5,-999.99
1996,62.5,-2.0,-999.99
1997,62.5,-1.5,-999.99
1998,62.5,-1.0,-999.99
1999,62.5,-0.5,-999.99
2000,62.5,0.0,-999.99
2001,62.5,0.5,-999.99
2002,62.5,1.0,-999.99
2003,62.5,1.5,-999.99
2004,62.5,2.0,-999.99
2005,62.5,2.5,-999.99
2006,62.5,3.0,-999.99
2007,62.5,3.5,-999.99
2008,62.5,4.0,-999.99
2009,62.5,4.5,-999.99
2010,62.5,5.0,5.1
2011,62.5,5.5,4.8
2012,62.5,6.0,4.5
2013,62.5,6.5,3.27
2014,62.5,7.0,2.43
2015,62.5,7.5,-1.53
2016,62.5,8.0,-2.13
2017,62.5,8.5,-1.83
2018,62.5,9.0,-1.67
2019,62.5,9.5,-1.7
2020,62.5,10.0,0.07
2021,62.5,10.5,1.13
2022,62.5,11.0,0.27
2023,62.5,11.5,0.8
2024,62.5,12.0,-0.13
2025,62.5,12.5,0.17
2026,62.5,13.0,0.23
2027,62.5,13.5,-0.2
2028,62.5,14.0,1.6
2029,62.5,14.5,2.27
2030,62.5,15.0,2.53
2031,62.5,15.5,2.37
2032,62.5,16.0,2.63
2033,62.5,16.5,2.47
2034,62.5,17.0,3.37
2035,62.5,17.5,4.33
2036,62.5,18.0,4.23
2037,62.5,18.5,-999.99
2038,62.5,19.0,-999.99
2039,62.5,19.5,-999.99
2040,62.5,20.0,-999.99
2041,62.5,20.5,-999.99
2042,62.5,21.0,5.03
2043,62.5,21.5,5.3
2044,62.5,22.0,5.6
2045,62.5,22.5,5.8
2046,62.5,23.0,5.93
2047,62.5,23.5,5.73
2048,62.5,24.0,5.43
2049,62.5,24.5,5.23
2050,62.5,25.0,5.17
2051,62.5,25.5,4.93
2052,62.5,26.0,5.03
2053,62.5,26.5,5.1
2054,62.5,27.0,5.4
2055,62.5,27.5,5.43
2056,62.5,28.0,5.4
2057,62.5,28.5,5.1
2058,62.5,29.0,5.07
2059,62.5,29.5,4.9
2060,62.5,30.0,4.93
2061,62.5,30.5,4.97
2062,62.5,31.0,5.03
2063,62.5,31.5,4.93
2064,62.5,32.0,4.7
2065,62.5,32.5,4.73
2066,62.5,33.0,4.7
2067,62.5,33.5,4.7
2068,62.5,34.0,4.8
2069,62.5,34.5,4.9
2070,62.5,35.0,5.1
2071,62.5,35.5,5.4
2072,62.5,36.0,5.1
2073,62.5,36.5,5.1
2074,62.5,37.0,5.2
2075,62.5,37.5,5.2
2076,62.5,38.0,5.13
2077,62.5,38.5,4.9
2078,62.5,39.0,4.7
2079,62.5,39.5,4.63
2080,62.0,-25.0,-999.99
2081,62.0,-24.5,-999.99
2082,62.0,-24.0,-999.99
2083,62.0,-23.5,-999.99
2084,62.0,-23.0,-999.99
2085,62.0,-22.5,-999.99
2086,62.0,-22.0,-999.99
2087,62.0,-21.5,-999.99
2088,62.0,-21.0,-999.99
2089,62.0,-20.5,-999.99
2090,62.0,-20.0,-999.99
2091,62.0,-19.5,-999.99
2092,62.0,-19.0,-999.99
2093,62.0,-18.5,-999.99
2094,62.0,-18.0,-999.99
2095,62.0,-17.5,-999.99
2096,62.0,-17.0,-999.99
2097,62.0,-16.5,-999.99
2098,62.0,-16.0,-999.99
2099,62.0,-15.5,-999.99
2100,62.0,-15.0,-999.99
2101,62.0,-14.5,-999.99
2102,62.0,-14.0,-999.99
2103,62.0,-13.5,-999.99
2104,62.0,-13.0,-999.99
2105,62.0,-12.5,-999.99
2106,62.0,-12.0,-999.99
2107,62.0,-11.5,-999.99
2108,62.0,-11.0,-999.99
2109,62.0,-10.5,-999.99
2110,62.0,-10.0,-999.99
2111,62.0,-9.5,-999.99
2112,62.0,-9.0,-999.99
2113,62.0,-8.5,-999.99
2114,62.0,-8.0,-999.99
2115,62.0,-7.5,-999.99
2116,62.0,-7.0,5.03
2117,62.0,-6.5,-999.99
2118,62.0,-6.0,-999.99
2119,62.0,-5.5,-999.99
2120,62.0,-5.0,-999.99
2121,62.0,-4.5,-999.99
2122,62.0,-4.0,-999.99
2123,62.0,-3.5,-999.99
2124,62.0,-3.0,-999.99
2125,62.0,-2.5,-999.99
2126,62.0,-2.0,-999.99
